userID,assignment,url,start_time,view_length
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-18 00:22:27-07:00,25.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-18 00:22:52-07:00,3.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-18 00:22:55-07:00,7.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-18 00:23:02-07:00,275.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-18 00:27:37-07:00,45.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-18 00:28:22-07:00,46.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 14:24:53-07:00,10.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 14:25:03-07:00,1533.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 19:20:10-07:00,22.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 19:20:32-07:00,471.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 17:51:10-07:00,10.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 17:51:20-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 23:05:38-07:00,7.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 23:05:45-07:00,1153.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-22 23:24:58-07:00,4.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-22 23:25:02-07:00,3.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-22 23:25:05-07:00,52.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 23:25:57-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-23 16:23:26-07:00,19.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-23 16:23:45-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 14:29:25-07:00,8.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 14:29:33-07:00,913.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 15:25:57-07:00,7.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 15:26:04-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 23:22:03-07:00,134.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 23:24:22-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 10:35:10-07:00,16.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-26 10:35:26-07:00,251.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 10:39:37-07:00,696.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 10:51:13-07:00,349.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 10:59:12-07:00,272.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 19:18:50-07:00,13.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 19:19:03-07:00,6.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-26 19:19:09-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 20:46:17-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 22:16:13-07:00,26.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 22:16:39-07:00,16.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 22:23:37-07:00,10.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-26 22:23:47-07:00,247.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 22:27:54-07:00,1016.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 22:44:51-07:00,9.0
100002,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 23:33:18-07:00,6.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 23:33:24-07:00,1800.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 14:14:51-07:00,497.0
100002,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-28 11:15:16-07:00,73.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-15 15:57:05-07:00,157.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-21 14:25:35-07:00,45.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-21 14:26:24-07:00,2.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-21 14:26:26-07:00,80.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 14:27:46-07:00,4.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 14:27:50-07:00,439.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-21 14:35:16-07:00,4.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-21 14:35:20-07:00,17.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 19:17:13-07:00,5.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 19:17:18-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 22:01:30-07:00,6.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 22:01:36-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 23:42:02-07:00,6.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-21 23:42:08-07:00,6.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-21 23:42:14-07:00,48.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-21 23:43:02-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 15:41:06-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 16:36:55-07:00,2.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-22 16:36:57-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 22:45:25-07:00,8.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-22 22:45:33-07:00,27.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-22 22:46:00-07:00,60.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 22:52:15-07:00,5.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 22:52:20-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-23 15:57:05-07:00,5.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-23 15:57:10-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-24 13:22:12-07:00,17.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-24 13:22:29-07:00,447.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-24 23:56:55-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 16:58:24-07:00,1.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 17:02:54-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 01:33:04-07:00,5.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-26 01:33:09-07:00,3.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-26 01:33:12-07:00,2.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 01:33:14-07:00,40.0
100003,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-26 01:33:54-07:00,1800.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 02:19:27-07:00,29.0
100003,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 02:19:56-07:00,1800.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 13:45:31-07:00,146.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 17:42:40-07:00,14.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-25 17:42:54-07:00,15.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-25 17:43:09-07:00,16.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-25 17:43:25-07:00,1800.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-25 22:19:11-07:00,140.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 22:21:31-07:00,3.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-25 22:21:34-07:00,408.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 22:28:22-07:00,7.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-25 22:28:29-07:00,172.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 22:31:21-07:00,3.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 22:31:24-07:00,1800.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 00:48:57-07:00,9.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-26 00:49:06-07:00,1800.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 08:27:02-07:00,6.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-26 08:27:08-07:00,5.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-26 19:41:52-07:00,9.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-26 19:42:01-07:00,5.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-26 19:42:06-07:00,8.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-26 19:42:14-07:00,697.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 22:43:22-07:00,5.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 22:43:27-07:00,54.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-27 22:44:21-07:00,3.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 22:44:24-07:00,3.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-27 22:44:27-07:00,21.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 22:44:48-07:00,4.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-27 22:44:52-07:00,10.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 22:45:02-07:00,2.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 22:45:04-07:00,1800.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:35:58-07:00,2.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 23:36:00-07:00,203.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:39:23-07:00,7.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-27 23:39:30-07:00,5.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 23:39:35-07:00,178.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:42:33-07:00,14.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 23:42:47-07:00,6.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:42:59-07:00,14.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:43:13-07:00,26.0
100004,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 23:44:47-07:00,89.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:46:16-07:00,169.0
100004,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-06-15 23:58:25-07:00,21.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-21 14:25:38-07:00,341.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-22 14:03:11-07:00,95.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:04:46-07:00,75.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-22 14:06:01-07:00,61.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:07:02-07:00,19.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-22 14:07:21-07:00,143.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:09:44-07:00,3.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 14:09:47-07:00,916.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:25:03-07:00,4.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-22 14:25:07-07:00,12.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:25:19-07:00,6.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-22 14:25:25-07:00,4.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:25:29-07:00,12.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 14:26:15-07:00,4.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 14:26:19-07:00,1800.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 18:28:08-07:00,1800.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-23 10:25:27-07:00,1800.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-24 10:41:36-07:00,5.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-24 10:41:43-07:00,4.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-24 10:41:47-07:00,1800.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 09:32:51-07:00,3.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 09:32:54-07:00,256.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 09:37:10-07:00,15.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 09:37:25-07:00,0.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-07-05 16:37:38-07:00,3.0
100005,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-07-05 16:37:41-07:00,5.0
100005,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-07-05 16:37:46-07:00,45.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-22 20:27:21-07:00,122.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 20:29:23-07:00,7.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-22 20:29:30-07:00,49.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 20:30:19-07:00,4.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-22 20:30:23-07:00,283.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 20:35:06-07:00,20.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-22 20:35:26-07:00,588.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-22 20:45:14-07:00,1800.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 17:27:32-07:00,5.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 17:27:37-07:00,7.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-25 17:27:44-07:00,7.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 17:27:51-07:00,959.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 23:03:54-07:00,4.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-25 23:03:58-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 23:04:01-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 23:04:04-07:00,1800.0
100006,a1,https://canvas.sfu.ca/api/v1/courses/46101/pages/a1-detail-specification,2026-05-26 12:24:40-07:00,144.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 21:57:54-07:00,64.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 21:58:58-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-27 21:59:01-07:00,203.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 22:23:18-07:00,6.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 22:23:24-07:00,1800.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 23:35:00-07:00,2.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-27 23:35:02-07:00,31.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:35:33-07:00,6.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 23:35:39-07:00,362.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:41:41-07:00,14.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 23:41:55-07:00,0.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-28 09:24:54-07:00,9.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-06-03 20:46:52-07:00,4.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-06-03 20:46:56-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-06-03 20:46:59-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-06-03 20:47:02-07:00,17.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-06-03 20:47:42-07:00,36.0
100006,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-06-03 20:49:16-07:00,3.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-06-03 20:49:19-07:00,59.0
100006,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-06-03 20:50:18-07:00,1800.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 14:25:26-07:00,170.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-24 21:36:27-07:00,13.0
100007,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-24 21:36:40-07:00,10.0
100007,a1,https://canvas.sfu.ca/courses/46101/pages/a1-marking-scheme,2026-05-24 21:36:50-07:00,125.0
100007,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-24 21:38:55-07:00,75.0
100007,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-24 21:40:10-07:00,1800.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-26 01:35:27-07:00,1800.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 01:08:07-07:00,3.0
100007,a1,https://canvas.sfu.ca/courses/46101/pages/a1-how-to-submit,2026-05-27 01:08:10-07:00,176.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 01:11:06-07:00,241.0
100007,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-27 01:15:07-07:00,706.0
100008,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 16:45:44-07:00,24.0
100008,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-21 16:46:08-07:00,32.0
100008,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-21 16:46:40-07:00,1800.0
100008,a1,https://canvas.sfu.ca/api/v1/courses/46101/pages/a1-general-guidelines,2026-05-21 17:54:01-07:00,48.0
100008,a1,https://canvas.sfu.ca/api/v1/courses/46101/pages/a1-how-to-submit,2026-05-21 17:54:49-07:00,1800.0
100008,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 09:22:30-07:00,11.0
100008,a1,https://canvas.sfu.ca/courses/46101/pages/a1-overview,2026-05-25 09:22:41-07:00,39.0
100008,a1,https://canvas.sfu.ca/courses/46101/assignments/455271,2026-05-25 09:23:20-07:00,6.0
100008,a1,https://canvas.sfu.ca/courses/46101/pages/a1-general-guidelines,2026-05-25 09:23:26-07:00,47.0
100008,a1,https://canvas.sfu.ca/courses/46101/pages/a1-detail-specification,2026-05-25 09:24:13-07:00,1.0
100008,a1,https://canvas.sfu.ca/courses/46101/pages/a1-resources,2026-05-25 09:24:14-07:00,179.0
